time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1654255227789,COGS 2,A01,083966,Boyle; Mary E. T.,0,9,31,31
1654255233829,COGS 9,A01,083968,Staff,0,21,60,60
1654255245899,COGS 17,A01,092679,Staff,0,21,75,75
1654255251927,COGS 100,A01,083972,Staff,0,22,60,60
1654255264003,COGS 101C,A01,083976,Truman; Alyssa,0,7,30,30
1654255270035,COGS 102A,A01,083978,Johnson; Christine M.,0,8,30,30
1654255276059,COGS 107B,A01,083980,Staff,0,25,50,50
1654255282087,COGS 115,A01,083982,Staff,0,6,30,30
1654255288116,COGS 118B,A01,083367,Staff,2,6,40,38
1654255294145,COGS 172,A01,083984,Provenzano; Emily Kara,0,4,30,30
1654255300178,COGS 177,A00,083368,Tung; Janet C,0,29,30,30
1654255306208,COGS 186,A01,083986,Staff,0,1,40,40
1654255312239,COGS 187A,A01,083988,Boyle; Mary E. T.,0,13,60,60
1654255318269,CSE 8A,A50,084003,Miranda; Gregory Joseph,0,29,15,25
1654255324295,CSE 11,A01,084005,Miranda; Gregory Joseph,0,42,95,95
1654255330328,CSE 20,A01,084007,Briones; Jor-el Thomas Caparas,0,15,27,27
1654255336363,CSE 21,A01,084009,Braun; Oliver,2,32,70,68
1654255342391,CSE 30,A01,083370,Cao; Yingjun,0,68,40,40
1654255348419,CSE 100,A01,083372,Cao; Yingjun,0,21,60,60
1654255354452,CSE 101,A01,084011,Braun; Oliver,0,19,70,70
1654255360486,CSE 141,A01,083374,Eldon; John,0,1,150,150
1654255366518,CSE 141L,A01,083376,Eldon; John,0,18,150,150
1654255372545,CSE 142,A01,093827,Staff,0,6,50,50
1654255378572,CSE 142L,A01,093829,Staff,0,6,50,50
1654255384605,CSE 175,A01,084013,Kumar; Rakesh,10,0,25,15
1654255390634,CSE 190,A00,092508,Dubnov; Shlomo,7,0,20,13
1654255396663,ECE 5,A01,084049,Morris; Karcher William,2,0,20,18
1654255402694,ECE 100,A01,084051,Baghdadchi; Saharnaz,2,0,20,18
