time,enrolled,available,waitlisted,total,normalized_available,normalized_waitlisted,normalized_enrolled
2022-04-09T12:49:50,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T13:07:08,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T13:24:19,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T13:39:17,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T13:56:28,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T14:13:39,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T14:30:49,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T14:48:00,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T15:05:10,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T15:22:22,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T15:39:32,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T15:56:47,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T16:13:57,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T16:31:08,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T16:48:19,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T17:05:30,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T17:22:40,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T17:39:51,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T17:57:02,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T18:14:12,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T18:31:27,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T18:48:38,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T19:05:49,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T19:23:00,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T19:40:10,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T19:57:21,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T20:14:31,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T20:31:49,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T20:48:59,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T21:06:10,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T21:23:21,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T21:40:32,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T21:57:43,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T22:14:53,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T22:32:11,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T22:49:21,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T23:06:32,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T23:23:43,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T23:40:53,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-09T23:58:04,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-10T00:15:15,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-10T00:32:26,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-10T00:49:37,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-10T01:06:47,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-10T01:24:06,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-10T01:41:17,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-10T01:58:27,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-10T02:15:38,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-10T02:32:50,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-10T02:50:01,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-10T03:07:12,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-10T03:24:31,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
2022-04-10T03:41:43,141,5,1,146,0.03424657534246575,0.00684931506849315,0.9657534246575342
