time,enrolled,available,waitlisted,total,normalized_available,normalized_waitlisted,normalized_enrolled
2022-04-09T12:46:07,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T13:03:17,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T13:20:36,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T13:35:34,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T13:52:45,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T14:09:56,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T14:27:06,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T14:44:17,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T15:01:27,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T15:18:39,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T15:35:49,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T15:53:04,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T16:10:14,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T16:27:25,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T16:44:36,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T17:01:47,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T17:18:57,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T17:36:08,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T17:53:19,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T18:10:29,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T18:27:44,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T18:44:55,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T19:02:06,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T19:19:17,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T19:36:27,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T19:53:38,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T20:10:49,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T20:28:06,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T20:45:16,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T21:02:27,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T21:19:38,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T21:36:49,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T21:54:00,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T22:11:10,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T22:28:27,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T22:45:38,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T23:02:49,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T23:20:00,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T23:37:10,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-09T23:54:21,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-10T00:11:32,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-10T00:28:43,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-10T00:45:54,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-10T01:03:04,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-10T01:20:23,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-10T01:37:34,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-10T01:54:44,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-10T02:11:55,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
2022-04-10T02:29:06,110,10,0,120,0.08333333333333333,0.0,0.9166666666666666
