time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1655646479295,COGS 9,A01,083615,Staff,0,0,75,75
1655646485322,COGS 11,A01,083617,Boyle; Mary E. T.,0,0,40,40
1655646491366,COGS 13,A01,083071,Bastos; Amalia Pinkusfeld,2,1,71,69
1655646497392,COGS 14A,A01,092681,Staff,0,31,100,100
1655646503425,COGS 14B,A01,083073,Cheng; Tzu-Han,5,0,63,58
1655646509457,COGS 17,A01,092677,Staff,0,7,75,75
1655646515483,COGS 100,A01,083619,Allen; Michael Gordon,0,1,70,70
1655646521521,COGS 101A,A01,083621,Davis; Joshua Daniel,0,2,68,68
1655646527548,COGS 101B,A01,091572,Staff,0,0,65,65
1655646533574,COGS 101C,A01,083625,Delgado; Tania,5,0,35,30
1655646539598,COGS 107A,A01,083627,Boyle; Mary E. T.,0,0,60,60
1655646545624,COGS 118A,A01,083075,Staff,0,16,60,60
1655646551651,CSE 3,A50,083646,Miranda; Gregory Joseph,13,0,50,37
1655646557679,CSE 8A,A50,083650,Miranda; Gregory Joseph,0,9,56,56
1655646563703,CSE 11,A01,083080,Cao; Yingjun,1,76,40,39
1655646569729,CSE 12,A01,083652,Krause-Levy; Sophia Louisa,0,6,120,120
1655646575754,CSE 15L,A01,083654,Morris; Justin Loren,0,1,50,50
1655646575754,CSE 15L,A02,083655,Morris; Justin Loren,0,0,50,50
1655646581780,CSE 20,A01,083657,Tran; Khoa Dang,29,0,80,51
1655646587806,CSE 21,A01,095574,Bach; Quang Tran,24,0,48,24
1655646593832,CSE 30,A01,083084,Eldon; John,0,11,80,80
1655646593832,CSE 30,B01,095061,Bhaskar; Nishant,0,5,50,50
1655646599860,CSE 100,A01,083659,Cao; Yingjun,0,33,70,70
1655646605890,CSE 134B,A01,083661,Powell; Thomas Allan,1,8,100,99
1655646611916,CSE 140,A01,083663,Gungor; Onat,1,0,85,84
1655646617944,CSE 140L,A01,083088,Eldon; John,1,0,100,99
1655646623969,CSE 175,A01,083665,Kumar; Rakesh,1,0,25,24
1655646629997,CSE 190,A00,092507,Dubnov; Shlomo,0,1,20,20
1655646636028,ECE 45,A01,083139,Congero; Spencer William,0,0,75,75
1655646642056,ECE 65,A50,083695,Saad; Andrew S,4,0,30,26
1655646642056,ECE 65,A51,095125,Staff,23,0,26,3
1655646648082,ECE 109,A01,091882,Touri; Behrouz,0,1,70,70
1655646654107,ECE 180,A00,083140,Abi Samra; Nicholas Camill,0,0,30,30
1655646654107,ECE 180,B00,083141,Abi Samra; Nicholas Camill,0,8,28,29
1655646660151,MATH 10A,A01,083735,Patchell; Gregory David,0,0,30,30
1655646660151,MATH 10A,A02,083736,Patchell; Gregory David,20,0,30,10
1655646660151,MATH 10A,A03,083737,Patchell; Gregory David,16,0,30,14
1655646666180,MATH 10B,A01,083207,Lim; Seonhee,0,1,34,34
1655646666180,MATH 10B,A02,083208,Lim; Seonhee,0,1,35,35
1655646666180,MATH 10B,A03,093472,Staff,0,1,34,34
1655646666180,MATH 10B,B01,083739,Sinha; Shubham,11,0,30,19
1655646672210,MATH 18,A01,083743,Cinel; Cameron Alexander,2,0,30,28
1655646672210,MATH 18,A02,083744,Cinel; Cameron Alexander,12,0,30,18
1655646672210,MATH 18,A03,083745,Cinel; Cameron Alexander,0,0,30,30
1655646672210,MATH 18,B01,083748,Ma; Zilu,0,2,36,36
1655646672210,MATH 18,B02,083749,Ma; Zilu,1,1,36,35
1655646672210,MATH 18,B03,083750,Ma; Zilu,0,1,36,36
1655646672210,MATH 18,B04,083751,Ma; Zilu,0,0,36,36
1655646672210,MATH 18,B05,093473,Staff,0,0,36,36
1655646672210,MATH 18,B06,093474,Staff,0,0,36,36
1655646678236,MATH 20A,A01,083754,Zheng; Zequn,8,0,40,32
1655646684263,MATH 20B,A01,083756,Briones; Jor-el Thomas Caparas,0,1,36,36
1655646684263,MATH 20B,A02,083757,Briones; Jor-el Thomas Caparas,1,0,36,35
1655646684263,MATH 20B,A03,093475,Staff,1,0,36,35
1655646690289,MATH 20C,A01,083760,Briones; Jor-el Thomas Caparas,0,2,35,35
