time,available,waitlisted,total,normalized_available,normalized_waitlisted
2022-03-23T14:24:57,0,0,0,-1,-1
2022-03-23T14:33:32,0,0,0,-1,-1
2022-03-23T14:42:16,0,0,0,-1,-1
2022-03-23T14:50:52,0,0,0,-1,-1
2022-03-23T14:59:27,0,0,0,-1,-1
2022-03-23T15:08:02,0,0,0,-1,-1
2022-03-23T15:16:37,0,0,0,-1,-1
2022-03-23T15:25:22,0,0,0,-1,-1
2022-03-23T15:33:57,0,0,0,-1,-1
2022-03-23T15:42:32,0,0,0,-1,-1
2022-03-23T15:51:07,0,0,0,-1,-1
2022-03-23T15:59:42,0,0,0,-1,-1
2022-03-23T16:08:17,0,0,0,-1,-1
2022-03-23T16:16:52,0,0,0,-1,-1
2022-03-23T16:25:27,0,0,0,-1,-1
2022-03-23T16:34:13,0,0,0,-1,-1
2022-03-23T16:42:48,0,0,0,-1,-1
2022-03-23T16:51:22,0,0,0,-1,-1
2022-03-23T16:59:57,0,0,0,-1,-1
2022-03-23T17:08:32,0,0,0,-1,-1
2022-03-23T17:17:19,0,0,0,-1,-1
2022-03-23T17:25:54,0,0,0,-1,-1
2022-03-23T17:34:29,0,0,0,-1,-1
2022-03-23T17:43:04,0,0,0,-1,-1
2022-03-23T17:51:39,0,0,0,-1,-1
2022-03-23T18:00:14,0,0,0,-1,-1
2022-03-23T18:08:49,0,0,0,-1,-1
2022-03-23T18:17:31,0,0,0,-1,-1
2022-03-23T18:26:06,0,0,0,-1,-1
2022-03-23T18:34:40,0,0,0,-1,-1
2022-03-23T18:43:15,0,0,0,-1,-1
2022-03-23T18:51:50,0,0,0,-1,-1
2022-03-23T19:00:34,0,0,0,-1,-1
2022-03-23T19:09:08,0,0,0,-1,-1
2022-03-23T19:17:43,0,0,0,-1,-1
2022-03-23T19:26:18,0,0,0,-1,-1
2022-03-23T19:34:53,0,0,0,-1,-1
2022-03-23T19:43:36,0,0,0,-1,-1
2022-03-23T19:52:11,0,0,0,-1,-1
2022-03-23T20:00:46,0,0,0,-1,-1
