time,available,waitlisted,total,normalized_available,normalized_waitlisted
2022-02-12T07:10:00,198,0,198,1.0,0.0
2022-02-12T07:18:14,198,0,198,1.0,0.0
2022-02-12T07:26:22,198,0,198,1.0,0.0
2022-02-12T07:34:30,198,0,198,1.0,0.0
2022-02-12T07:42:37,198,0,198,1.0,0.0
2022-02-12T07:50:44,198,0,198,1.0,0.0
2022-02-12T07:58:52,198,0,198,1.0,0.0
2022-02-12T08:07:00,198,0,198,1.0,0.0
2022-02-12T08:15:08,198,0,198,1.0,0.0
2022-02-12T08:23:15,198,0,198,1.0,0.0
2022-02-12T08:31:23,198,0,198,1.0,0.0
2022-02-12T08:39:38,198,0,198,1.0,0.0
2022-02-12T08:47:45,198,0,198,1.0,0.0
2022-02-12T08:55:53,198,0,198,1.0,0.0
2022-02-12T09:04:00,198,0,198,1.0,0.0
2022-02-12T09:12:08,198,0,198,1.0,0.0
2022-02-12T09:20:15,198,0,198,1.0,0.0
2022-02-12T09:28:22,198,0,198,1.0,0.0
2022-02-12T09:36:30,198,0,198,1.0,0.0
2022-02-12T09:44:37,198,0,198,1.0,0.0
2022-02-12T09:52:45,198,0,198,1.0,0.0
2022-02-12T10:00:52,198,0,198,1.0,0.0
2022-02-12T10:09:00,198,0,198,1.0,0.0
2022-02-12T10:17:07,198,0,198,1.0,0.0
2022-02-12T10:25:15,198,0,198,1.0,0.0
2022-02-12T10:33:30,198,0,198,1.0,0.0
2022-02-12T10:41:38,198,0,198,1.0,0.0
2022-02-12T10:49:45,198,0,198,1.0,0.0
2022-02-12T10:57:53,198,0,198,1.0,0.0
2022-02-12T11:06:00,198,0,198,1.0,0.0
2022-02-12T11:14:08,198,0,198,1.0,0.0
2022-02-12T11:22:16,198,0,198,1.0,0.0
2022-02-12T11:30:23,198,0,198,1.0,0.0
2022-02-12T11:38:31,198,0,198,1.0,0.0
2022-02-12T11:46:38,198,0,198,1.0,0.0
2022-02-12T11:54:55,198,0,198,1.0,0.0
2022-02-12T12:03:02,198,0,198,1.0,0.0
2022-02-12T12:11:10,198,0,198,1.0,0.0
2022-02-12T12:19:17,198,0,198,1.0,0.0
2022-02-12T12:27:25,198,0,198,1.0,0.0
2022-02-12T12:35:32,198,0,198,1.0,0.0
2022-02-12T12:43:40,197,0,198,0.9949494949494949,0.0
2022-02-12T12:51:54,196,0,198,0.98989898989899,0.0
2022-02-12T13:00:01,196,0,198,0.98989898989899,0.0
2022-02-12T13:08:09,196,0,198,0.98989898989899,0.0
2022-02-12T13:16:16,196,0,198,0.98989898989899,0.0
2022-02-12T13:24:24,194,0,198,0.9797979797979798,0.0
2022-02-12T13:32:31,193,0,198,0.9747474747474747,0.0
2022-02-12T13:40:39,193,0,198,0.9747474747474747,0.0
2022-02-12T13:48:46,192,0,198,0.9696969696969697,0.0
2022-02-12T13:56:53,191,0,198,0.9646464646464646,0.0
2022-02-12T14:05:01,188,0,198,0.9494949494949495,0.0
2022-02-12T14:13:08,188,0,198,0.9494949494949495,0.0
2022-02-12T14:21:16,188,0,198,0.9494949494949495,0.0
2022-02-12T14:29:34,188,0,198,0.9494949494949495,0.0
2022-02-12T14:37:41,187,0,198,0.9444444444444444,0.0
2022-02-12T14:45:49,187,0,198,0.9444444444444444,0.0
2022-02-12T14:53:56,187,0,198,0.9444444444444444,0.0
2022-02-12T15:02:04,186,0,198,0.9393939393939394,0.0
2022-02-12T15:10:12,186,0,198,0.9393939393939394,0.0
2022-02-12T15:18:19,186,0,198,0.9393939393939394,0.0
2022-02-12T15:26:27,185,0,198,0.9343434343434344,0.0
2022-02-12T15:34:35,185,0,198,0.9343434343434344,0.0
2022-02-12T15:42:43,185,0,198,0.9343434343434344,0.0
